,is_renewal_needed,is_new_development,m2,n_rooms,n_bathrooms,floor,is_exterior,has_lift,has_parking,has_storage_room,has_terrace,has_balcony,has_pool,latitude,longitude,buy_price
5470,0,0,51.0,2,1.0,2.0,1,0,0,0,0,1,0,40.4048009,-3.7452693,125000
5471,1,0,72.0,3,1.0,3.0,1,1,0,0,0,0,0,40.4048009,-3.7452693,175000
5472,1,0,64.0,2,1.0,0.0,1,1,0,0,0,0,0,40.4048009,-3.7452693,145000
5474,0,0,62.0,2,1.0,1.0,1,0,0,0,0,0,0,40.3946832,-3.7682788,126000
5481,1,0,63.0,2,1.0,1.0,1,0,0,0,0,0,0,40.4137225,-3.7271715,125000
5482,0,0,65.0,2,1.0,1.0,1,0,0,0,1,0,0,40.3946832,-3.7682788,126000
5483,0,0,71.0,2,1.0,3.0,1,1,0,0,1,0,0,40.4137225,-3.7271715,300000
5484,0,0,75.0,2,1.0,0.5,1,1,1,0,0,0,0,40.4048009,-3.7452693,195000
5485,0,0,88.0,2,1.0,1.0,1,0,0,0,1,0,0,40.4048009,-3.7452693,160000
5489,0,0,62.0,1,1.0,1.0,1,0,0,0,0,0,0,40.4137225,-3.7271715,115000
5495,0,0,60.0,2,1.0,5.0,1,0,0,0,0,0,0,40.4048009,-3.7452693,145000
5496,0,0,76.0,3,1.0,2.0,1,1,0,0,1,0,0,40.4137225,-3.7271715,199000
5497,0,0,55.0,2,1.0,2.0,1,0,0,0,1,0,0,40.4048009,-3.7452693,130000
5499,1,0,70.0,2,2.0,0.0,1,1,0,0,0,0,0,40.4137225,-3.7271715,165000
5500,0,0,69.0,2,1.0,5.0,1,1,0,0,1,0,0,40.3856442,-3.760740564866897,144999
5504,0,0,78.0,1,1.0,2.0,1,0,0,0,1,0,0,40.3856442,-3.760740564866897,165000
5505,0,0,56.0,3,1.0,3.0,1,0,0,0,0,0,0,40.4048009,-3.7452693,170000
5509,0,0,50.0,1,1.0,2.0,1,1,0,0,0,0,0,40.4137225,-3.7271715,120000
5512,0,0,75.0,3,1.0,4.0,1,1,0,0,0,0,0,40.4048009,-3.7452693,160000
5515,0,0,86.0,3,1.0,4.0,1,1,0,1,0,1,0,40.406944,-3.726389,169000
5517,1,0,72.0,2,1.0,1.0,1,0,0,0,0,0,0,40.4137225,-3.7271715,135000
5518,0,0,70.0,3,1.0,1.0,1,0,0,0,0,0,0,40.4137225,-3.7271715,145000
5520,0,0,60.0,2,1.0,0.0,1,1,0,1,0,0,0,40.3814589,-3.7803772000000007,126000
5525,0,0,52.0,2,1.0,1.0,1,1,0,0,0,1,0,40.4137225,-3.7271715,210000
5529,0,0,80.0,3,1.0,2.0,1,1,0,0,1,0,0,40.4137225,-3.7271715,260000
5530,1,0,78.0,2,1.0,2.0,1,0,0,0,0,0,0,40.4137225,-3.7271715,155000
5531,0,0,60.0,2,1.0,1.0,1,0,0,0,1,0,0,40.4048009,-3.7452693,119000
5532,0,0,70.0,3,1.0,2.0,1,0,1,0,0,0,0,40.3814589,-3.7803772000000007,145000
5534,0,0,63.0,3,1.0,1.0,1,1,0,0,0,0,0,40.4048009,-3.7452693,140000
5536,0,0,65.0,3,1.0,3.0,1,0,0,0,0,0,0,40.3946832,-3.7682788,150000
5538,0,0,87.0,3,1.0,5.0,1,1,0,0,1,0,0,40.4048009,-3.7452693,275000
5541,0,0,57.0,1,1.0,0.0,1,1,0,0,0,0,0,40.4137225,-3.7271715,159000
5542,0,0,79.0,3,1.0,3.0,1,1,0,0,0,0,0,40.4137225,-3.7271715,235000
5545,0,0,80.0,3,1.0,2.0,1,1,0,0,1,1,0,40.4137225,-3.7271715,199000
5546,0,0,80.0,2,2.0,1.0,1,1,0,0,0,0,1,40.4048009,-3.7452693,265000
5559,0,0,55.0,3,1.0,1.0,1,0,0,0,0,0,0,40.4137225,-3.7271715,169000
5594,1,0,90.0,2,1.0,6.0,0,1,0,0,0,0,0,40.4436804,-3.7268294,350000
5607,0,0,158.0,3,2.0,4.0,1,1,0,0,0,0,0,40.4283434,-3.7176358,650000
5611,0,0,160.0,3,3.0,4.0,1,1,0,0,0,1,0,40.4283434,-3.7176358,650000
5614,1,0,106.0,2,1.0,3.0,1,1,0,0,1,0,1,40.4436804,-3.7268294,430000
5615,0,0,51.0,1,1.0,2.0,1,1,0,0,0,1,0,40.4283434,-3.7176358,450000
5616,0,0,74.0,3,1.0,7.0,1,1,0,0,0,0,0,40.4649542,-3.717074,290000
5618,0,0,111.0,3,2.0,2.0,1,1,0,0,0,0,0,40.4283434,-3.7176358,630000
5626,1,0,66.0,2,1.0,1.0,1,0,0,0,0,0,0,40.42406795,-3.755857557288472,225000
5641,0,0,96.0,2,2.0,2.0,1,1,1,1,0,0,1,40.4649542,-3.717074,410000
5655,0,0,86.0,2,1.0,1.0,1,1,0,0,0,1,0,40.4649542,-3.717074,290000
5666,0,0,91.0,3,2.0,2.0,1,1,1,1,0,0,0,40.457749,-3.7827941,349000
5672,1,0,58.0,3,1.0,4.0,1,1,0,0,0,0,0,40.42406795,-3.755857557288472,215000
5677,1,0,90.0,3,1.0,3.0,1,1,0,0,0,0,0,40.42406795,-3.755857557288472,365000
5684,0,0,54.0,1,1.0,1.0,1,1,1,0,0,0,0,40.42406795,-3.755857557288472,350000
5686,0,0,80.0,1,1.0,4.0,1,1,1,0,0,0,1,40.457749,-3.7827941,365000
5690,0,0,111.0,3,3.0,2.0,1,1,0,0,0,0,0,40.4283434,-3.7176358,630000
5693,1,0,83.0,3,1.0,1.0,1,1,0,1,0,0,0,40.4649542,-3.717074,250000
5695,0,0,132.0,3,2.0,2.0,1,1,1,1,0,0,1,40.457749,-3.7827941,550000
5697,0,1,54.0,1,1.0,0.0,1,1,0,1,1,0,0,40.457749,-3.7827941,230000
5706,0,0,80.0,3,1.0,0.5,1,1,0,1,0,0,0,40.4649542,-3.717074,250000
5708,0,0,60.0,1,1.0,2.0,0,1,0,0,0,0,0,40.4283434,-3.7176358,315000
5728,1,0,90.0,3,1.0,0.0,0,1,0,0,0,0,0,40.4283434,-3.7176358,290000
5732,0,0,116.0,3,2.0,4.0,1,1,0,0,0,0,0,40.4283434,-3.7176358,795000
5754,0,0,79.0,2,2.0,0.0,0,1,0,0,1,0,0,40.4283434,-3.7176358,375000
5765,0,0,77.0,3,1.0,2.0,1,1,0,0,0,0,0,40.42406795,-3.755857557288472,260000
5782,0,0,77.0,3,1.0,1.0,1,1,0,0,1,0,0,40.4649542,-3.717074,175000
5786,1,0,81.0,3,1.0,1.0,1,1,0,0,1,0,0,40.4649542,-3.717074,220000
5787,0,0,70.0,2,1.0,2.0,1,1,1,1,1,1,1,40.4649542,-3.717074,340000
5791,1,0,120.0,3,2.0,1.0,1,1,0,1,1,0,1,40.457749,-3.7827941,495000
5810,0,0,45.0,1,1.0,0.0,0,1,0,0,1,0,0,40.4283434,-3.7176358,220000
5837,1,0,158.0,3,3.0,4.0,1,1,0,0,0,1,0,40.4283434,-3.7176358,650000
5842,0,0,74.0,3,1.0,0.0,1,0,0,0,1,0,0,40.4649542,-3.717074,199000
5847,1,0,70.0,2,1.0,1.0,1,1,0,0,0,0,0,40.42406795,-3.755857557288472,235000
5852,0,0,85.0,2,2.0,2.0,0,1,0,0,0,0,0,40.4283434,-3.7176358,399000
5860,0,0,137.0,3,2.0,1.0,1,1,1,0,1,0,1,40.457749,-3.7827941,550000
5863,0,0,58.0,2,1.0,1.0,1,1,1,1,0,0,1,40.457749,-3.7827941,360000
5871,0,0,60.0,1,1.0,3.0,1,1,1,0,0,0,1,40.46685345,-3.7870925281716223,345000
5873,0,0,88.0,3,1.0,1.0,1,1,0,0,1,0,0,40.42406795,-3.755857557288472,240000
5884,0,0,64.0,2,1.0,1.0,1,1,0,0,0,0,0,40.42406795,-3.755857557288472,310000
5889,0,0,72.0,3,1.0,2.0,1,0,1,0,1,0,0,40.4649542,-3.717074,240000
5896,1,0,63.0,2,1.0,1.0,0,0,0,0,0,0,0,40.457749,-3.7827941,198000
5898,0,0,81.0,1,1.0,4.0,1,1,1,1,0,0,1,40.457749,-3.7827941,365000
5901,0,0,95.0,2,2.0,0.5,1,1,1,1,1,0,0,40.4649542,-3.717074,390000
5907,0,0,50.0,1,1.0,0.0,1,1,0,0,0,0,0,40.4283434,-3.7176358,200000
5911,0,0,50.0,2,2.0,0.0,1,1,0,0,0,0,1,40.4649542,-3.717074,240000
5912,0,0,76.0,2,1.0,0.5,1,0,0,0,1,0,0,40.4649542,-3.717074,220000
5916,0,0,52.0,2,1.0,-1.0,0,1,0,0,1,0,0,40.4283434,-3.7176358,240000
5920,0,0,78.0,3,1.0,0.0,1,1,0,1,1,0,0,40.4649542,-3.717074,185000
5922,0,0,65.0,3,1.0,2.0,1,0,0,0,0,1,0,40.4649542,-3.717074,190000
5928,0,0,118.0,2,2.0,0.0,1,1,1,1,1,0,1,40.46685345,-3.7870925281716223,550000
5931,0,0,82.0,2,1.0,1.0,1,1,0,0,0,1,0,40.457749,-3.7827941,325000
5937,1,0,58.0,2,1.0,1.0,0,0,0,0,0,0,0,40.457749,-3.7827941,198000
5948,0,0,142.0,3,2.0,1.0,1,1,0,0,0,0,1,40.42406795,-3.755857557288472,650000
5950,1,0,58.0,3,1.0,2.0,0,0,0,0,0,0,0,40.457749,-3.7827941,198000
5951,0,0,112.0,2,2.0,0.0,1,1,1,1,1,0,1,40.457749,-3.7827941,470000
5952,1,0,81.0,3,1.0,5.0,1,1,0,0,0,0,0,40.4649542,-3.717074,225000
